age,gender,category,difficulty,noofquestions,correctcount,incorrectcount,noofattemptinquestionsinsublevel1,noofattemptinquestionsinsublevel2,noofattemptinquestionsinsublevel3,noofattemptinquestionsinsublevel4,noofcorrectquestionsinsublevel1,noofcorrectquestionsinsublevel2,noofcorrectquestionsinsublevel3,noofcorrectquestionsinsublevel4,avrgresponsetimeforsublevel1questions,avrgresponsetimeforsublevel2questions,avrgresponsetimeforsublevel3questions,avrgresponsetimeforsublevel4questions,quizmark,quizcompletationtime,readiness
14,female,addition,advanced,15,3,12,3,0,4,1,3,0,0,1,2.916122017,0,3.095487937,5.142152717,7,48.84010195,0
10,female,multipication,beginner,15,10,5,4,2,5,4,0,2,5,3,7.533828854,11.13641749,22.82987793,31.76370396,8,9.580346169,0
4,male,division,beginner,15,13,2,2,4,0,1,1,4,0,1,7.618136481,9.361863348,0,31.77122822,10,97.31603125,0
4,male,division,intermediate,15,1,14,4,4,1,3,0,4,0,1,2.770618536,3.46454851,1.789796234,2.115919919,8,53.84824575,0
10,male,multipication,beginner,15,2,13,0,0,3,3,0,0,0,1,0,0,10.3409708,32.0033878,5,45.41521939,0
6,female,addition,intermediate,15,9,6,2,1,5,4,0,0,4,4,1.695253071,4.804239825,4.262648532,2.578901895,9,25.35130344,0
3,male,multipication,beginner,15,7,8,5,3,3,4,3,1,0,2,3.435325827,16.0001419,11.00818723,23.20370219,0,126.9010202,0
7,female,division,advanced,15,14,1,1,2,3,4,1,1,2,1,1.136759312,2.787244518,1.796405207,3.663506607,1,71.33490875,0
10,female,multipication,beginner,15,11,4,5,2,3,1,1,0,2,1,11.99632854,12.84991709,19.69588399,22.13563868,10,8.278151056,0
11,male,addition,intermediate,15,2,13,4,0,3,2,4,0,1,1,2.803587622,0,3.483598415,2.761052958,9,102.6916529,0
14,male,multipication,advanced,15,11,4,2,3,2,0,2,1,2,0,2.735810089,2.822688088,2.181204502,0,0,32.80133355,0
10,male,division,intermediate,15,4,11,5,1,2,3,1,0,0,2,3.203057328,1.922159687,3.73531391,2.363695518,9,38.99606777,0
8,female,substraction,beginner,15,14,1,0,5,1,4,0,1,0,1,0,16.06001171,1.205880274,24.54551922,8,29.12049714,0
7,female,multipication,intermediate,15,0,15,5,0,4,3,1,0,2,2,2.806795763,0,2.64650788,4.061415728,2,110.297979,0
7,male,division,intermediate,15,5,10,5,3,3,3,0,3,3,1,3.033729539,2.462947651,2.389984585,3.390546945,2,42.76226561,0
15,male,division,advanced,15,13,2,0,3,2,1,0,2,2,0,0,3.67280895,4.081113414,2.331609067,7,31.06861958,0
7,female,addition,intermediate,15,5,10,3,0,5,2,2,0,1,0,2.617462138,0,3.575446069,4.399453807,2,30.85554145,0
12,male,addition,advanced,15,9,6,1,3,0,0,0,3,0,0,2.481778933,2.317083259,0,0,8,79.41211375,0
8,female,substraction,advanced,15,14,1,5,1,3,2,5,1,1,0,2.334030111,4.723956365,4.37081316,5.22904792,8,126.2388987,0
9,female,division,intermediate,15,1,14,0,0,4,5,0,0,0,1,0,0,3.243687279,2.782175642,5,121.7915002,0
6,female,substraction,beginner,15,10,5,0,3,1,5,0,0,1,2,0,16.21994139,2.640344634,25.75554035,1,3.364873183,0
15,female,division,advanced,15,10,5,1,1,1,1,0,0,1,1,2.271370669,1.473130292,1.555158862,4.958342594,9,105.7495491,1
15,female,addition,intermediate,15,1,14,4,5,4,3,1,0,4,1,3.06643178,3.550926984,2.723572865,1.853060152,9,59.31670233,0
10,male,division,advanced,15,5,10,2,1,3,2,1,1,3,1,1.644400534,2.820940659,1.989035592,2.506652818,2,78.44103895,0
8,male,substraction,beginner,15,3,12,4,0,5,3,2,0,0,1,7.573752661,0,22.31513101,19.58040537,8,100.9713258,0
5,female,addition,beginner,15,6,9,5,4,0,1,3,0,0,1,7.27124362,12.1815634,0,25.46698409,10,109.9148672,0
13,male,substraction,beginner,15,8,7,0,4,5,3,0,3,3,2,0,10.1683373,11.85897109,25.67429594,3,66.64086081,0
15,male,multipication,advanced,15,15,0,2,2,3,4,0,2,2,2,2.908020016,3.724126228,2.498270326,2.953920881,0,25.38533268,0
12,male,addition,advanced,15,9,6,0,0,1,0,0,0,0,0,0,0,2.320752664,0,9,105.1363472,0
9,male,division,beginner,15,6,9,0,0,5,0,0,0,2,0,0,0,13.42451865,0,10,9.870373037,0
5,female,division,advanced,15,1,14,3,0,3,0,0,0,0,0,2.558808199,0,3.519104555,0,1,37.16753324,0
3,female,substraction,beginner,15,14,1,4,2,1,2,0,0,1,0,7.054474214,11.67803579,31.80549786,32.42229799,8,29.64798823,0
7,female,division,beginner,15,14,1,0,4,4,0,0,2,2,0,0,16.51822272,20.83844292,0,10,28.94588472,0
6,female,addition,beginner,15,9,6,4,1,2,0,4,0,0,0,9.938457227,8.135522998,9.720013374,0,7,113.4082185,0
4,male,addition,intermediate,15,8,7,4,4,2,2,3,0,1,2,3.432734006,3.57993778,3.825981094,2.192764359,2,5.008244227,0
7,female,substraction,intermediate,15,1,14,1,5,3,2,1,2,0,0,1.390513562,2.101302795,3.446217908,1.858680137,6,83.62090886,0
12,female,multipication,advanced,15,8,7,3,3,5,4,3,0,2,4,1.58758745,1.956502126,3.096706876,2.376762501,10,129.8894119,0
3,male,addition,intermediate,15,15,0,1,4,3,2,0,2,1,2,3.125868225,3.163638291,3.063225388,2.033868633,2,112.3720049,0
9,female,addition,advanced,15,15,0,5,1,2,1,1,1,0,1,2.425463883,1.876433978,2.110877071,6.066355786,4,76.28759274,0
14,female,addition,advanced,15,1,14,1,5,5,3,0,0,1,2,2.615617943,2.573699554,2.956993915,5.251414462,5,78.24088082,0
15,male,addition,advanced,15,0,15,3,0,1,5,2,0,0,1,2.890029909,0,3.419518672,3.660516294,6,43.89059056,0
9,female,addition,advanced,15,11,4,0,5,0,2,0,4,0,0,0,3.232157627,0,2.336739278,2,43.35866531,0
6,female,addition,advanced,15,1,14,4,3,0,0,3,2,0,0,1.572629114,3.417418759,0,0,9,6.88209543,0
3,male,addition,intermediate,15,0,15,4,4,4,5,4,2,2,1,2.553962507,2.699925854,2.705023594,2.849851851,6,118.2812159,0
10,female,substraction,advanced,15,4,11,0,2,5,5,0,2,3,4,0,1.490906236,3.116885047,2.910119606,4,66.28260055,0
7,female,addition,advanced,15,6,9,4,0,0,3,3,0,0,1,3.194206127,0,0,2.702612443,10,120.9668743,0
11,female,addition,intermediate,15,9,6,1,2,0,3,0,1,0,1,1.446109144,2.228451387,0,3.193470384,7,98.16159393,0
8,male,division,beginner,15,0,15,4,4,3,5,1,3,0,4,4.815745013,18.85113152,21.91409488,16.17557848,7,100.9304631,0
9,female,substraction,advanced,15,11,4,1,2,2,4,0,1,0,4,3.399956237,2.697432989,2.647808205,2.960886381,9,47.45842693,1
3,female,division,beginner,15,0,15,4,2,0,0,0,2,0,0,6.900802719,4.452097356,0,0,1,6.378225467,0
11,female,division,beginner,15,12,3,4,1,1,0,2,1,1,0,9.577337774,4.833809218,2.717075936,0,8,88.3468717,0
10,female,multipication,beginner,15,2,13,2,3,3,5,1,2,2,5,7.652314202,10.2052289,13.8493929,14.95184323,6,3.56786231,0
11,male,multipication,intermediate,15,12,3,5,1,4,0,3,0,0,0,4.236029748,4.283350793,2.431350329,0,9,80.85611248,0
9,female,substraction,intermediate,15,6,9,3,3,2,0,0,3,0,0,2.010032771,3.059058575,2.655451197,0,3,83.47735494,0
3,female,substraction,advanced,15,12,3,2,0,1,5,2,0,0,1,3.58080617,0,3.71791291,2.243052122,6,22.76736839,0
14,female,multipication,beginner,15,8,7,0,2,2,5,0,1,0,2,0,10.39744806,22.64170398,18.23977059,7,95.84569083,0
10,female,substraction,beginner,15,15,0,2,4,2,0,0,1,2,0,11.912753,13.0733982,28.22730698,0,1,1.314344066,0
6,female,substraction,intermediate,15,13,2,3,0,1,4,3,0,1,2,2.661708436,0,2.55063179,1.719600063,0,94.50489356,0
5,female,substraction,advanced,15,2,13,1,2,5,3,1,2,4,1,2.721612649,4.481149874,3.479835202,3.43295934,6,106.4049292,0
7,male,division,intermediate,15,0,15,4,3,3,0,0,3,0,0,2.426841176,3.174616565,3.305500328,0,7,69.02460244,0
7,female,division,advanced,15,3,12,5,3,5,3,1,2,1,0,2.535315018,3.148369206,4.292060944,6.03114739,2,123.5411882,0
6,female,substraction,intermediate,15,2,13,2,0,1,0,0,0,0,0,3.312781118,0,2.589076103,0,4,57.36496151,0
13,male,multipication,intermediate,15,8,7,0,4,0,0,0,3,0,0,0,3.435869879,0,0,4,24.00050481,0
12,male,multipication,beginner,15,11,4,4,0,0,3,2,0,0,1,9.506952915,0,0,20.31044565,1,49.6601954,0
12,male,substraction,beginner,15,7,8,0,0,4,0,0,0,0,0,0,0,17.64998853,0,9,34.9061441,0
6,female,division,beginner,15,5,10,3,5,5,3,2,4,4,2,7.866848938,10.21824781,20.96577815,33.45747866,5,43.4440854,0
3,male,division,intermediate,15,2,13,4,2,2,4,4,2,2,2,2.126895116,2.799853861,3.36251301,3.134547303,7,125.6006232,0
5,male,multipication,advanced,15,8,7,1,3,3,1,1,2,0,0,1.190762276,2.580609643,1.473980135,6.941417822,3,42.82400077,1
5,male,multipication,intermediate,15,13,2,4,1,2,1,0,1,0,0,3.504986953,1.150636288,3.745305057,1.15448165,0,40.07551198,0
12,male,division,advanced,15,12,3,2,0,4,5,0,0,2,0,2.414179691,0,4.493284267,4.911987051,7,109.4078293,0
7,male,division,beginner,15,3,12,0,4,4,0,0,0,1,0,0,10.15720642,24.13252381,0,3,17.5582692,0
4,female,multipication,advanced,15,8,7,3,2,4,3,2,1,4,1,2.226165622,3.142315981,4.617170778,4.528187236,3,29.71697785,0
15,male,substraction,intermediate,15,7,8,0,5,1,3,0,5,1,1,0,2.461429306,4.368800586,4.602479388,8,38.47807979,0
8,female,division,intermediate,15,8,7,1,5,1,5,1,2,1,1,1.908791023,2.730754143,1.227283081,4.018759359,9,12.12147178,1
15,male,addition,beginner,15,7,8,1,4,4,1,0,2,3,0,8.502550217,12.7843386,19.2196094,38.2449156,9,78.98330983,1
14,female,addition,advanced,15,8,7,1,1,3,4,0,0,0,0,1.504983778,2.531989333,2.395386061,4.758779776,3,61.18583365,1
13,female,multipication,advanced,15,11,4,1,2,3,3,0,0,3,2,1.245728411,2.746735514,4.512114143,4.801445495,4,56.15969707,1
11,male,substraction,beginner,15,10,5,1,5,1,2,1,4,0,1,3.936621895,14.43895624,24.62817969,19.49650143,7,80.66429745,1
8,male,division,beginner,15,12,3,1,2,4,2,1,1,1,1,14.29149136,10.78767699,16.64071119,42.60575027,10,10.3917541,1
10,male,substraction,beginner,15,5,10,1,5,3,1,0,1,0,1,7.736791174,13.02084767,14.34253481,24.62702484,10,102.4928478,1
13,female,addition,beginner,15,12,3,1,4,1,2,1,3,0,1,13.39047619,10.64937996,30.5357642,27.43343769,3,3.956531703,1
12,female,substraction,intermediate,15,6,9,1,1,5,5,1,0,5,0,1.395459619,2.970612322,2.868405602,2.473914662,6,4.534789106,1
13,male,substraction,intermediate,15,6,9,1,1,1,3,1,0,1,1,4.017920062,2.463739312,2.118012331,3.387384805,10,65.02970403,1
15,female,division,intermediate,15,11,4,1,2,3,4,0,2,3,3,3.304338217,2.368632377,3.051340012,3.875689591,3,112.9020571,1
7,female,multipication,advanced,15,6,9,1,1,4,5,1,0,0,0,2.767050128,1.492456321,2.495458331,3.252880833,9,29.02098855,1
4,male,division,advanced,15,13,2,1,5,3,3,0,3,1,1,3.960662845,2.853434871,4.409008758,3.971583576,10,125.6448596,1
9,male,multipication,beginner,15,6,9,1,5,3,1,1,4,2,1,2.645453134,14.86780409,11.69464333,38.99642613,4,8.276478991,1
11,male,substraction,beginner,15,8,7,1,3,1,1,1,1,1,0,3.050795482,5.351020116,20.276916,42.73659049,4,78.18240615,1
3,female,addition,intermediate,15,6,9,1,5,1,4,1,3,1,0,3.574956839,3.114747431,2.945226512,2.355500018,10,84.16514175,1
15,male,substraction,intermediate,15,13,2,1,3,4,4,1,2,4,0,2.337145779,3.102097355,3.915270765,2.691632776,4,123.2902138,1
14,female,substraction,advanced,15,9,6,1,1,3,5,0,0,1,4,3.723425794,1.700994853,4.014077267,2.994016831,6,95.14629633,1
3,female,division,advanced,15,10,5,1,4,1,5,0,4,0,4,3.398045306,4.054890424,2.616414047,3.309091886,8,12.07706884,1
14,male,multipication,beginner,15,11,4,1,1,2,3,0,1,0,2,12.79574992,11.53467061,23.55082135,3.633154492,8,126.7008701,1
7,male,substraction,beginner,15,8,7,1,2,2,4,0,1,1,4,12.29516246,8.677688597,14.22386087,32.77419057,8,104.5269413,1
4,male,division,intermediate,15,14,1,1,4,3,2,1,0,1,2,1.576610409,3.628259622,2.713130741,2.162832311,8,94.01335679,1
4,male,division,advanced,15,14,1,1,4,5,5,1,2,3,1,1.642557563,2.534834717,4.363655157,3.06525433,3,49.07935755,1
7,male,substraction,intermediate,15,13,2,1,4,3,1,0,2,3,0,3.659724224,2.723792805,1.378999862,3.445485155,7,49.68825114,1
13,female,addition,advanced,15,12,3,1,4,1,1,1,2,1,0,2.605876803,2.929375377,5.75829637,3.645121717,9,38.09375812,1
15,female,division,beginner,15,14,1,1,2,3,5,1,2,3,2,1.237594811,12.61451911,12.4400661,28.61125694,3,64.36537117,1
5,female,substraction,beginner,15,14,1,1,3,4,1,0,0,4,1,3.80866018,13.31345135,17.37925413,38.22537852,6,127.1745035,1
9,female,multipication,beginner,15,5,10,1,4,2,3,1,3,0,3,11.36773294,11.53805231,18.91009887,25.88541719,10,99.99416064,1
8,female,substraction,intermediate,15,5,10,1,1,4,1,0,1,2,0,3.305089118,2.831296255,3.270449734,4.456962322,9,15.78985615,1
4,male,division,advanced,15,11,4,1,5,3,5,0,0,3,3,2.276103689,3.476413567,5.604451346,3.547149553,8,106.627153,1
5,male,substraction,intermediate,15,11,4,1,2,4,2,0,2,1,1,2.092195303,3.42589247,3.601446468,2.432628048,10,98.47692428,1
11,female,division,intermediate,15,7,8,1,5,1,4,0,2,0,1,1.32063591,3.186220543,3.155393773,3.145112764,3,32.02775734,1
8,male,substraction,beginner,15,11,4,1,2,1,2,0,1,0,0,4.03383303,7.412683044,28.81840765,19.37106662,9,128.4322911,1
7,male,addition,advanced,15,9,6,1,4,5,1,0,0,5,1,3.228543945,3.7942831,4.241880645,2.817552403,9,103.9701814,1
10,female,addition,advanced,15,6,9,1,1,5,2,1,1,2,0,3.58975526,4.530652734,3.659510267,2.895188771,9,128.3683329,1
6,male,division,beginner,15,10,5,1,3,2,5,1,2,1,4,13.5585936,12.54621008,21.92491595,25.1024154,6,73.96080915,1
8,female,multipication,intermediate,15,8,7,1,5,2,4,0,0,2,4,3.957715319,2.560335743,2.914870515,3.30339706,7,113.6580442,1
7,female,addition,intermediate,15,5,10,1,4,1,2,0,4,1,0,2.563625493,3.032244386,4.625590332,1.195376546,10,111.0124702,1
8,male,substraction,intermediate,15,10,5,1,3,3,1,0,3,3,1,1.302158865,2.582515563,1.98779108,2.090115347,8,59.89957039,1
13,male,division,intermediate,15,12,3,1,5,4,5,0,3,2,4,1.721659556,3.235415596,3.487262417,1.982216399,10,27.63697078,1
3,female,multipication,beginner,15,13,2,1,2,2,2,1,0,2,0,3.058766522,17.96791261,11.5763148,28.19310846,3,64.5176544,1
9,male,division,advanced,15,12,3,1,5,4,2,1,1,2,1,3.532181179,3.130864033,3.852677494,5.872698145,10,74.85638634,1
3,female,substraction,beginner,15,15,0,1,2,4,3,1,1,3,0,6.416221347,12.61361075,22.2039423,12.00925661,6,104.7480365,1
13,female,substraction,advanced,15,9,6,1,1,4,2,1,1,4,0,2.11169029,1.080025348,4.165548948,4.522869991,4,95.30866461,1
3,female,substraction,advanced,15,6,9,1,2,3,2,0,1,0,2,3.26270166,2.374835764,3.249936064,4.077933372,10,44.16139099,1
4,male,division,intermediate,15,5,10,1,3,3,1,0,1,0,0,4.353152689,2.381946592,3.445368132,2.88287784,10,113.9179442,1
4,male,multipication,intermediate,15,15,0,1,3,5,1,0,3,5,1,2.51232111,2.314029368,1.894265894,1.727127372,7,63.67904639,1
7,male,addition,intermediate,15,15,0,1,2,2,1,1,2,0,0,3.253702665,4.208785849,2.870717776,1.990346549,9,10.364763,1
10,male,division,intermediate,15,7,8,1,1,5,1,1,0,3,1,2.661003754,4.037668384,2.017669531,1.385627887,6,121.9954814,1
4,male,division,intermediate,15,8,7,1,3,3,4,1,2,0,4,2.820451692,3.081864536,3.355279567,3.169048248,7,125.0734857,1
12,female,substraction,advanced,15,14,1,1,5,5,2,1,0,4,1,2.340438015,3.11232536,4.182001029,2.490261677,9,117.4512275,1
7,female,substraction,beginner,15,5,10,1,5,2,4,0,4,2,1,7.714554206,12.42127973,26.39495119,30.08761209,10,81.6956018,1
4,female,multipication,beginner,15,8,7,1,2,3,1,0,1,1,0,5.28642856,15.99925095,21.9115572,10.3179467,8,4.103172586,1
7,male,multipication,beginner,15,9,6,1,4,2,2,0,4,1,0,3.75136751,12.73483858,20.33402866,24.55285024,3,62.86562721,1
7,male,multipication,intermediate,15,14,1,1,5,5,4,1,3,0,3,3.49169276,3.505630704,1.868784584,2.935398943,3,41.0225594,1
12,female,division,intermediate,15,6,9,1,3,1,3,1,2,1,1,4.038428522,2.34976158,3.354188769,3.447544102,10,124.3693914,1
13,male,multipication,intermediate,15,5,10,1,5,1,5,0,2,1,1,4.568872727,2.165729737,4.770409165,3.5002745,7,41.48942684,1
13,male,multipication,advanced,15,13,2,1,1,1,3,0,0,0,2,1.178401208,1.874845645,5.404609463,3.942270509,9,44.04526255,1
3,male,division,intermediate,15,6,9,1,2,5,4,0,2,2,2,3.120921718,4.701087197,3.696553361,2.736190747,9,31.71554885,1
15,male,addition,beginner,15,5,10,1,2,5,4,1,0,5,1,14.03685116,9.558317835,15.13847779,20.83646988,8,13.87988903,1
15,female,addition,advanced,15,12,3,1,2,2,3,1,0,0,3,1.968598577,3.259590209,2.076604932,2.483979496,10,58.10055248,1
10,male,addition,intermediate,15,11,4,1,5,3,1,0,2,2,0,4.830190635,3.33150907,3.235365692,2.676263878,6,86.97713067,1
7,male,substraction,advanced,15,9,6,1,3,1,3,0,0,0,0,2.691650742,3.692188862,2.496436152,5.483225751,3,100.4396818,1
12,female,addition,intermediate,15,10,5,1,4,1,4,0,2,0,0,4.297829356,2.892878838,2.864706796,2.80479999,7,55.48614463,1
12,male,multipication,intermediate,15,9,6,1,3,5,1,1,3,3,1,1.153642197,3.110240688,3.360325291,2.340546956,3,46.49885877,1
14,female,addition,beginner,15,8,7,1,5,4,1,0,5,3,1,6.129423081,13.00370913,22.8134476,11.44148895,7,76.62347538,1
13,female,substraction,beginner,15,5,10,1,3,1,2,0,3,1,0,9.057598688,14.14519593,7.255675908,11.58975011,9,29.49202927,1
12,female,multipication,intermediate,15,14,1,1,4,2,2,1,3,0,0,2.210795326,2.843305968,2.243910025,1.544383247,7,45.72103911,1
10,female,division,intermediate,15,13,2,1,1,2,5,0,1,1,3,4.642244495,4.628839492,3.70788793,3.227528136,6,27.81210322,1
3,female,addition,intermediate,15,6,9,1,4,2,2,1,2,2,0,3.643216072,3.083559522,1.971741651,4.0806693,7,56.79338169,1
12,female,multipication,advanced,15,6,9,1,2,3,1,1,2,2,0,1.898137324,3.294030728,2.335902651,5.801808519,10,132.5020226,1
10,female,multipication,intermediate,15,9,6,1,1,5,5,0,1,4,2,4.504186564,1.407787902,3.278576755,3.108973854,3,9.667261299,1
8,female,division,advanced,15,5,10,1,5,5,2,0,1,5,1,2.63417041,3.927095589,2.942115422,4.333195596,4,48.16236055,1
12,female,addition,beginner,15,14,1,1,1,3,4,1,0,0,0,5.943147972,4.77732136,20.35263468,23.89472764,4,69.08022345,1
6,female,addition,intermediate,15,8,7,1,2,2,1,1,1,1,0,3.891165375,3.004734977,1.979150371,3.075832658,5,7.724655958,1
11,male,substraction,intermediate,15,10,5,1,2,1,1,0,2,0,1,2.523507261,3.137380869,2.240363578,1.232653762,4,60.38762499,1
4,male,addition,advanced,15,8,7,1,3,3,1,0,3,1,0,2.310204619,2.852482209,2.378249058,2.306278553,5,33.88164221,1
11,male,addition,advanced,15,7,8,1,2,3,5,1,0,2,1,3.858714743,4.023544605,2.935037073,4.850381196,9,17.16236448,1
5,male,multipication,intermediate,15,8,7,1,4,4,1,0,0,3,1,2.953023514,3.186626151,2.178522899,1.186304369,10,128.6504263,1
12,male,division,beginner,15,9,6,1,5,2,1,1,5,1,0,5.585184917,14.12577135,22.54214527,15.57162235,8,58.622046,1
3,male,addition,advanced,15,5,10,1,5,3,4,0,3,1,2,1.974693878,2.197445199,1.512930454,3.85456441,7,34.2188249,1
3,female,addition,intermediate,15,14,1,1,4,2,4,0,2,2,4,1.555266487,1.871594901,2.04437293,3.914290339,6,77.98494236,1
6,male,substraction,advanced,15,8,7,1,5,4,2,1,5,2,2,1.515792332,3.133403052,3.370900089,3.801120792,6,50.18592008,1
12,female,multipication,intermediate,15,11,4,1,2,1,2,0,2,0,0,4.752556386,2.587454738,2.659095183,4.28957319,10,17.83685244,1
8,male,substraction,advanced,15,5,10,1,4,4,2,1,4,1,1,2.757940979,3.18596536,3.735112766,2.808836233,4,59.59744424,1
8,male,division,beginner,15,15,0,1,1,2,3,1,1,2,2,2.596855016,2.706968328,11.05342042,20.12703185,8,63.46346697,1
4,male,multipication,advanced,15,10,5,1,4,2,2,0,3,1,1,1.31141402,3.505313763,1.89096993,3.06016945,7,100.4870372,1
8,male,substraction,advanced,15,11,4,1,2,3,3,1,0,3,2,3.196316153,3.147106156,3.370336636,4.115156651,8,67.20542405,1
9,male,addition,beginner,15,11,4,1,1,2,1,1,0,0,1,9.961741847,8.867854812,17.97215275,10.96670602,6,72.68867999,1
14,male,multipication,intermediate,15,8,7,1,4,2,3,1,0,1,0,1.741303567,3.271205764,3.836013166,2.865579695,7,114.8336974,1
5,male,multipication,intermediate,15,13,2,1,4,3,5,0,0,2,3,2.755028325,2.130345132,4.050612658,2.364091356,8,103.2988426,1
15,female,multipication,intermediate,15,10,5,1,5,1,3,1,1,0,3,4.815142627,3.327246257,2.057524253,2.084915776,5,75.62500869,1
6,male,addition,intermediate,15,6,9,1,3,1,4,0,3,1,2,2.247773911,3.65010783,1.015723819,3.35778131,10,39.62843799,1
15,female,division,beginner,15,5,10,1,3,5,3,1,1,2,2,9.168283178,13.69449565,14.97208455,19.82964564,10,69.97155926,1
4,female,substraction,beginner,15,7,8,1,5,1,4,1,1,1,1,3.197564652,13.12815068,22.65223854,20.00829752,9,125.0380281,1
5,male,substraction,beginner,15,1,14,5,4,4,1,4,2,2,0,9.937296831,12.00147555,16.65195972,20.10040289,8,110.6631507,0
10,female,multipication,beginner,15,12,3,0,1,1,2,0,0,0,1,0,9.666837905,27.58217356,26.08386598,7,95.88038522,0
13,female,substraction,intermediate,15,3,12,5,1,0,5,2,1,0,5,2.93819815,2.76621343,0,4.286880096,8,41.1817387,0
3,male,multipication,beginner,15,8,7,0,1,5,2,0,0,0,2,0,19.18104973,16.40475021,24.81330425,6,74.08834584,0
8,male,substraction,intermediate,15,5,10,4,2,1,4,4,1,1,4,3.048008655,1.832749383,2.616430643,2.721954348,8,11.09876652,0
11,female,addition,advanced,15,0,15,1,1,1,4,0,1,1,3,2.87879969,2.410428836,5.371643637,3.36665628,4,73.03460698,0
10,female,multipication,intermediate,15,1,14,2,3,5,3,2,1,2,3,3.50711971,2.123919913,3.413853385,3.091950358,4,19.15571016,0
8,female,addition,advanced,15,10,5,0,2,4,4,0,2,4,2,0,3.236286506,3.299515523,4.501228433,1,123.8570091,0
5,female,division,beginner,15,1,14,0,0,2,3,0,0,0,2,0,0,15.73371742,9.205684899,4,46.45039367,0
8,male,addition,intermediate,15,15,0,1,4,3,3,1,3,3,0,1.404349263,2.696200182,3.225245727,3.8472237,7,3.657306311,0
10,female,substraction,intermediate,15,14,1,3,1,2,2,1,0,2,1,2.430808992,1.410450345,4.361689905,2.321582216,10,6.053384399,0
4,male,substraction,intermediate,15,3,12,1,3,0,3,0,1,0,2,4.437178585,4.135689977,0,2.592230761,8,51.50486054,0
13,male,division,beginner,15,2,13,2,2,2,3,2,0,2,3,5.483109474,11.54517901,9.919953855,26.11876132,0,15.16744137,0
5,female,addition,advanced,15,10,5,3,0,0,5,3,0,0,1,2.812500968,0,0,3.650728967,8,130.8830515,0
6,male,addition,beginner,15,9,6,5,3,0,3,5,3,0,1,5.686593434,9.876344977,0,6.848348353,5,67.82644904,0
11,female,addition,advanced,15,15,0,2,5,3,3,1,1,0,1,1.578122152,3.768664903,4.389592938,3.892188205,1,7.035412495,0
15,male,addition,beginner,15,0,15,0,0,5,3,0,0,0,3,0,0,21.78230924,31.82299692,9,123.3328476,0
3,female,substraction,beginner,15,0,15,5,4,2,2,0,4,2,2,7.097554147,11.05109317,18.14418569,16.53757031,9,115.4727023,0
8,female,substraction,intermediate,15,9,6,5,3,1,2,1,1,0,0,3.390347978,2.646785274,4.312897872,3.002076344,1,28.07173037,0
4,male,addition,advanced,15,15,0,4,3,2,4,1,0,1,4,3.107224768,3.722046796,2.62790089,3.792823363,5,48.22453584,0
5,female,multipication,advanced,15,13,2,4,4,1,5,4,0,0,1,2.252494067,2.476185809,5.893079522,4.492980401,4,57.41083283,0
14,male,addition,intermediate,15,14,1,1,5,1,4,1,2,0,2,4.884470015,3.319684233,3.371668165,3.730652477,5,55.14846728,0
13,female,division,beginner,15,12,3,2,1,0,2,0,1,0,2,7.078936632,18.36590569,0,31.81246766,2,11.85060408,0
15,male,substraction,advanced,15,2,13,2,3,4,0,2,3,4,0,2.580271194,2.639172855,4.024846938,0,6,51.78032137,0
9,male,multipication,intermediate,15,1,14,1,5,2,2,0,5,1,2,4.853021282,2.940576839,1.999371422,4.080871474,2,114.4808696,0
11,male,division,advanced,15,6,9,1,1,1,5,1,1,0,2,1.760302973,2.538139063,5.156818225,3.852690365,6,20.62601622,0
6,female,substraction,beginner,15,1,14,5,0,2,4,1,0,1,0,10.80008812,0,16.95585132,9.483046131,8,65.91903927,0
14,male,substraction,beginner,15,14,1,3,0,4,4,1,0,4,0,10.69639134,0,22.24427939,25.3161302,1,108.9187476,0
14,male,substraction,beginner,15,12,3,5,0,3,2,2,0,2,0,7.703694054,0,16.68960383,28.76643091,5,31.34034424,0
9,female,addition,intermediate,15,0,15,5,3,5,3,0,1,4,0,3.197020754,2.469539332,3.078016533,3.219679341,6,49.17933181,0
11,male,multipication,beginner,15,11,4,1,1,0,3,0,0,0,0,10.96084482,16.00243964,0,11.61368328,10,121.0518454,0
5,female,addition,beginner,15,12,3,0,4,1,3,0,3,1,0,0,15.35350369,28.38208055,25.29258039,6,48.88765847,0
12,female,addition,advanced,15,14,1,3,1,2,2,3,0,0,2,3.176266466,1.807224019,2.087761495,4.886398848,5,27.61113969,0
9,male,division,beginner,15,9,6,0,4,1,2,0,0,1,1,0,8.576007952,32.77504154,21.46362292,4,63.43370089,0
10,male,multipication,beginner,15,1,14,0,0,0,0,0,0,0,0,0,0,0,0,10,92.41495531,0
14,female,division,advanced,15,13,2,3,4,1,5,1,3,1,4,2.924476699,3.04445116,4.489290014,3.211069679,4,35.46711482,0
7,male,division,advanced,15,5,10,4,5,2,2,1,5,0,1,2.895137801,3.07097202,3.449539941,4.82189215,7,14.57728127,0
7,female,division,intermediate,15,4,11,5,1,3,2,5,1,2,1,2.81627248,1.640401778,3.451349491,2.995474629,9,95.52105498,0
13,female,division,advanced,15,4,11,0,2,5,1,0,1,2,0,0,2.643289306,3.420874263,3.947410522,9,14.33168467,0
15,female,addition,advanced,15,10,5,1,4,0,3,0,1,0,2,1.846222151,2.561431241,0,3.259695394,10,22.61880174,0
